"Feature ID","Taxon","Confidence"
"00cc197104007eb92ae278f9027d83cc","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales","0.9985470948039218"
"00e22ec74a13fbb07ff1f3a1c84c592a","D_0__Eukaryota;D_1__Haptophyta;D_2__Prymnesiophyceae;D_3__Prymnesiales;Ambiguous_taxa;Ambiguous_taxa;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9811065470790606"
"00f46655f17c6cabc0d424813d45894e","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_4__Dinophyceae","0.7698825979187546"
"0104a93432b6580ffda82633bcd698b7","D_0__Eukaryota;D_1__SAR;D_2__Alveolata","0.7153771805034053"
"01191ab671c25e437b8a3e285dfa92d4","D_0__Eukaryota;D_1__SAR;D_2__Alveolata","0.9992653071727051"
"011edc058b1c070db201642801afa85e","D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_4__Acantharia;D_5__Acantharea Group II;D_6__uncultured eukaryote;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9875996737952825"
"013f9653af3983ab1ef217baf7679b4b","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.9845692850878058"
"0150850cec1b6222b02c21f3e8060eab","D_0__Eukaryota","0.9999915591884235"
"0153a6c76dc8de09176f86b3a8efdf10","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.7094270119160048"
"01579edd3f092663930e093acedca26a","D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles","0.984688916735605"
"015a1e9d0378aa9aea77bb66153025f9","D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_4__Diatomea;D_5__Bacillariophytina","0.7006894943342473"
"01600e58504084f5a48407e16b1e5f69","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.9324633550925394"
"0173a50ee89ca04c3bd187198ac6397d","D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_4__Acantharia;D_5__Acantharea Group II;D_6__uncultured eukaryote;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.8959250281736303"
"017ad75eba72de3d4fcbc8a4abc775fa","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya;D_6__uncultured dinoflagellate;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9907813878516829"
"019ade0308e6f8d2b59b1ce3326d0e79","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_4__Intramacronucleata;D_5__Spirotrichea;D_6__Choreotrichia","0.8530868155553187"
"01a1134e7f1b284a3648b9b5990b750d","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_4__Intramacronucleata;D_5__Spirotrichea;D_6__Oligotrichia;D_7__Strombidium;Ambiguous_taxa;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.8187902939904073"
"01b3d24697f665771a8fd3975fb55d8f","D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_4__Eumetazoa;D_5__Cnidaria;D_6__Hydrozoa;D_7__Hydroidolina;D_8__Siphonophorae;D_9__uncultured eukaryote;D_10__;D_11__;D_12__;D_13__;D_14__","0.9950537391394307"
"01b4f082d9328d250e81c48eb7cf83e1","D_0__Eukaryota;D_1__SAR;D_2__Alveolata","0.9991358665740576"
"01ba6fcb7ca2ea0eb29971fab3d3b27c","D_0__Eukaryota;D_1__Haptophyta;D_2__Prymnesiophyceae;D_3__Phaeocystis;Ambiguous_taxa;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.790652134359138"
"01d44751755bf2bb458275ef860ac81a","D_0__Eukaryota;D_1__Incertae Sedis;D_2__Telonema;Ambiguous_taxa;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.7427332115664275"
"01dda4c69a8c3fbfabf0fbaaa40190ab","D_0__Eukaryota","0.9999978271275015"
"01fafa3d1f40c8539fd184bd5374998d","D_0__Eukaryota","0.9999255504648613"
"01ffd491f82934a4e16a8064152ee732","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.9573259502211293"
"020a18b9223f2dd95e533df6349e16ed","D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_4__Acantharia","0.9571836406556546"
"020c159d7aed94f60ce57efd0769a936","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya","0.9933064953943356"
"0215960de4a966964670f6243e9a06bb","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales","0.7494544617669754"
"021692488f92e49327788c485271a9ac","D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Ichthyosporea;D_4__Ichthyophonae;D_5__Abeoformidae","0.8186832028276724"
"021d8922cebf8cb72f93be1728e4854d","D_0__Eukaryota;D_1__Picozoa;Ambiguous_taxa;D_3__;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.8452310691332225"
"02292d8ca7c7d5e978afa095afa29ee2","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.8582488907465599"
"022dfa7a82bc3925555f43ba6fc65f7f","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_4__Intramacronucleata;D_5__Spirotrichea;D_6__Oligotrichia","0.9539514852927089"
"0249843b8cc4bd430992ee9157d1c7f5","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_4__Dinophyceae","0.9017515794401038"
"0254de1c3474df299e0fcf0c7df36c31","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.7895334444736449"
"025bfc9fb3bff29d25aec406f80d38cc","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II;D_6__uncultured dinoflagellate;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.7223649360886115"
"029377fa3a39657d44c599736e03c966","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_4__Intramacronucleata;D_5__Spirotrichea;D_6__Choreotrichia","0.9598801593152547"
"029b06666ffa90fe001d5039a3e5dbad","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_4__Intramacronucleata;D_5__Conthreep;D_6__Nassophorea;D_7__uncultured;D_8__uncultured ciliate;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.89719082429693"
"02bb11c4bccf98f01944f06cc22ac580","D_0__Eukaryota;D_1__Incertae Sedis;D_2__Telonema","0.9973173668314227"
"02dc90f9cb6507c994a715c22d80a70c","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.7250556889903701"
"0303673616451675352d40ee4594f00b","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.9982335841095964"
"03082c919403952876be142c816ee984","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Duboscquella;D_6__uncultured dinoflagellate;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9694546570448729"
"03156d7a3e46b87c6425adbd6798c545","D_0__Eukaryota","0.9999930681011876"
"031edee2c5a7904d7ca74520cc1ab725","D_0__Eukaryota","0.999886659967826"
"0320ad411a61c63243bb2a012f316fe4","D_0__Eukaryota;D_1__SAR;D_2__Alveolata","0.7312185034047493"
"0326e7ecd0a4342be30e19da7876d631","D_0__Eukaryota;D_1__SAR;D_2__Alveolata","0.7029450245790414"
"03469c9c9364d626074f827d0d20de32","D_0__Eukaryota;D_1__SAR;D_2__Alveolata","0.99983201927908"
"0350cee21b3d2cd10db68f51c2051fa1","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.985401033900001"
"035fdb797d1dce2d0778c393cc7faaf0","D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Mamiellophyceae;D_5__Mamiellales;D_6__Bathycoccus","0.9398865382149811"
"037b88a4f7c1f2f0706b835cc0644bd0","D_0__Eukaryota;D_1__SA1-3C06;Ambiguous_taxa;D_3__;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9969179167311941"
"038a8dc0aac284341bc267ebb8e3e664","D_0__Eukaryota;D_1__Incertae Sedis;D_2__Palpitomonas;D_3__uncultured eukaryote;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9916989413374452"
"039c699b3fbc271e2f44c9f365a4eb26","D_0__Eukaryota","0.9999441251927984"
"039dae87135a978fa66fed8623b2d0a0","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya","0.9196923295662761"
"03af6a7b2c8d5d771c65c196b84f20ca","D_0__Eukaryota","0.9999972393585107"
"03b14e00e30cc66d281aa28447cea97e","D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles","0.7016643122030097"
"03b17799fa726ce3785903f0dc358b63","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.720321683085682"
"03bfa8537fd8bbd72fb6ae2bf89caad3","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.944198995899473"
"03c0bbec6505e3314cd47a5b86feaae2","D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_4__Acantharia;D_5__uncultured;D_6__uncultured eukaryote;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.8061987665422257"
"03cbb84ef3f191befef5accaea482d8a","D_0__Eukaryota;D_1__Haptophyta;D_2__Prymnesiophyceae","0.9997933932438505"
"03cf6da6a0ca4d0b5aae09caa9587c79","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.8970545459889602"
"03cff285eb9c62f308c5607f59e55baa","D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_4__Acantharia;D_5__Acantharea Group I","0.9615708653865463"
"03d4125226098a57353d4c60eae778f2","D_0__Eukaryota;D_1__SAR;D_2__Alveolata","0.7179756188468648"
"0401d198ea38ff1cc051336ec2be364b","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.9653358433398669"
"04027633e6e276eba4c498bad979c48f","D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_4__Acantharia","0.9626547383804366"
"040aec5132f2fffff60973c4e1e9ab72","D_0__Eukaryota","0.9999958613157355"
"041fae51f95b8454cab9595828a37dba","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_4__Intramacronucleata;D_5__Spirotrichea;D_6__Oligotrichia;D_7__Strombidium;Ambiguous_taxa;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9929693409317799"
"042bf4561bd9824199c602f8ef99dda2","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II","0.798912383428253"
"0446a8783427583811b7b7b7c2e788cc","D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_4__Eumetazoa;D_5__Cnidaria;D_6__Hydrozoa;D_7__Hydroidolina","0.9985777956792442"
"0457a5b5c0452e5cc6a85c9def002f6f","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_4__Dinophyceae","0.7314436252077371"
"045c00a88711db7dabecb1d1419b7a0f","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya","0.9580478063302859"
"045c6af4e2148a8835851b12da214b36","D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__","0.9284904611889006"
